"Serie 1: Tiempo (s)","Serie 1: Caudal (L/s)","Serie 1: Volumen (L)","Serie 2: Tiempo (s)","Serie 2: Caudal (L/s)","Serie 2: Volumen (L)","Serie 3: Tiempo (s)","Serie 3: Caudal (L/s)","Serie 3: Volumen (L)","Serie 4: Tiempo (s)","Serie 4: Caudal (L/s)","Serie 4: Volumen (L)","Serie 5: Tiempo (s)","Serie 5: Caudal (L/s)","Serie 5: Volumen (L)","Serie 6: Tiempo (s)","Serie 6: Caudal (L/s)","Serie 6: Volumen (L)","Serie 7: Tiempo (s)","Serie 7: Caudal (L/s)","Serie 7: Volumen (L)","Serie 8: Tiempo (s)","Serie 8: Caudal (L/s)","Serie 8: Volumen (L)","Serie 9: Tiempo (s)","Serie 9: Caudal (L/s)","Serie 9: Volumen (L)","Serie 10: Tiempo (s)","Serie 10: Caudal (L/s)","Serie 10: Volumen (L)","Serie 11: Tiempo (s)","Serie 11: Caudal (L/s)","Serie 11: Volumen (L)","Serie 12: Tiempo (s)","Serie 12: Caudal (L/s)","Serie 12: Volumen (L)","Serie 13: Tiempo (s)","Serie 13: Caudal (L/s)","Serie 13: Volumen (L)"
0.2,-0.061294127634,0.0116875364503,0.2,-0.0517726430262,0.0107413389174,0.2,0.181503729866,0.0149367430728,0.2,-0.0321345810225,0.0200069336264,0.2,-0.0321345810225,0.00538550382553,0.2,-0.061294127634,0.0120921995462,0.2,-0.266006046702,0.0516004097408,0.2,-0.0422511584184,0.0116220762437,0.2,0.696854084264,-0.1116751985,0.1,-0.120208313645,0.00786113277645,0.1,-1.22827108488,0.130521658237,0.1,-0.887878010151,0.0890555927697,0.1,-0.0321345810225,0.00321345810225
0.22,-0.0714107050298,0.013014584777,0.22,-0.0517726430262,0.011776791778,0.22,0.142822698646,0.0116934787876,0.22,-0.0321345810225,0.0206496252469,0.22,-0.0226130964147,0.0059329805999,0.22,-0.061294127634,0.0133180820988,0.22,-0.285049015918,0.057110960367,0.22,-0.0321345810225,0.0123659336381,0.22,0.726013630876,-0.125903875651,0.11,-0.129729798253,0.00911082333594,0.11,-1.22827108488,0.142804369086,0.11,-0.897994587547,0.0979849557582,0.11,-0.0321345810225,0.00353480391247
0.24,-0.061294127634,0.0143416331036,0.24,-0.061294127634,0.0129074594846,0.24,0.103546574639,0.00922978605478,0.24,-0.061294127634,0.0215839123334,0.24,-0.0321345810225,0.00648045737427,0.24,-0.168410829472,0.0156151316699,0.24,-0.324325139925,0.0632047019254,0.24,-0.0130916118069,0.0128181955664,0.24,0.755173177487,-0.140715743735,0.12,-0.139251282861,0.0104557287415,0.12,-1.18959005366,0.154893674778,0.12,-0.878356525543,0.106866711324,0.12,-0.0321345810225,0.0038561497227
0.26,-0.061294127634,0.0155675156563,0.26,-0.0422511584184,0.0139429123451,0.26,0.0743870280276,0.00745045002812,0.26,-0.0714107050298,0.0229109606601,0.26,-0.0321345810225,0.00712314899472,0.26,-0.217208438087,0.0194713243455,0.26,-0.353484686537,0.06998280019,0.26,0.00654645019677,0.0128836471825,0.26,0.81349227071,-0.156402398217,0.13,-0.139251282861,0.0118482415701,0.13,-1.14079244505,0.166545587272,0.13,-0.878356525543,0.115650276579,0.13,-0.0321345810225,0.00417749553292
0.28,-0.061294127634,0.016793398209,0.28,-0.061294127634,0.0149783652056,0.28,0.0743870280276,0.00596270946757,0.28,-0.100570251641,0.0246307702268,0.28,-0.0321345810225,0.00776584061517,0.28,-0.207686953479,0.0237202782612,0.28,-0.372527655752,0.0772429236129,0.28,0.00654645019677,0.0127527181785,0.28,0.911087487941,-0.173648195803,0.14,-0.149367860256,0.0132913372857,0.14,-1.11163289844,0.177807713989,0.14,-0.868835040936,0.124386234412,0.14,-0.0226130964147,0.00445123392011
0.3,-0.061294127634,0.0180192807617,0.3,-0.0422511584184,0.0160138180661,0.3,0.0357059968082,0.00486177921921,0.3,-0.0809321896377,0.0264457946396,0.3,-0.0422511584184,0.00850969800958,0.3,-0.197570376084,0.0277728515568,0.3,-0.392165717756,0.084889857348,0.3,0.00654645019677,0.0126217891746,0.3,0.978928065771,-0.192548351341,0.15,-0.158889344864,0.0148326233113,0.15,-1.06343038261,0.188683030395,0.15,-0.849196978932,0.132976394511,0.15,-0.0130916118069,0.00462975746122
0.32,-0.061294127634,0.0192451633143,0.32,-0.0517726430262,0.0169540560806,0.32,-0.0130916118069,0.0046356353692,0.32,-0.0321345810225,0.0275764623462,0.32,-0.0321345810225,0.00925355540399,0.32,-0.188048891476,0.0316290442324,0.32,-0.440963326371,0.0932211477893,0.32,-0.0130916118069,0.0126872407907,0.32,1.02772567439,-0.212614888742,0.16,-0.168410829472,0.016469124183,0.16,-1.0241542586,0.199120953601,0.16,-0.829558916928,0.14137017399,0.16,-0.00297503441107,0.00471009069231
0.34,-0.061294127634,0.020471045867,0.34,-0.0517726430262,0.0179895089411,0.34,0.0845036054234,0.00392151543303,0.34,0.0160679348046,0.0277371288084,0.34,-0.0321345810225,0.00989624702444,0.34,-0.178527406868,0.0352948072158,0.34,-0.470122872983,0.102332009783,0.34,-0.0226130964147,0.0130442878729,0.34,1.08604476761,-0.233752593162,0.17,-0.158889344864,0.0181056250547,0.17,-1.01463277399,0.209314888764,0.17,-0.810515947713,0.149570548313,0.17,0.00654645019677,0.00469223361338
0.36,-0.0517726430262,0.0216017135736,0.36,-0.0517726430262,0.0190249618016,0.36,0.0845036054234,0.00223144332456,0.36,0.0553440588119,0.0270230088722,0.36,-0.0321345810225,0.0105389386449,0.36,-0.168410829472,0.0387641895792,0.36,-0.479644357591,0.111829682089,0.36,-0.0321345810225,0.0135917646473,0.36,1.13424728344,-0.255955513673,0.18,-0.149367860256,0.0196469110803,0.18,-0.975951742774,0.219267811347,0.18,-0.810515947713,0.15767570779,0.18,-0.00297503441107,0.00467437653445
0.38,-0.061294127634,0.0227323812802,0.38,-0.0517726430262,0.0200604146621,0.38,-0.0321345810225,0.00170775308055,0.38,0.0743870280276,0.0257256980038,0.38,-0.0226130964147,0.0110864154193,0.38,-0.168410829472,0.0421324061687,0.38,-0.489165842198,0.121517784086,0.38,-0.0517726430262,0.0144308368878,0.38,1.15388534544,-0.278836839961,0.19,-0.149367860256,0.0211405896828,0.19,-0.975951742774,0.229027328775,0.19,-0.771239823705,0.165584486648,0.19,0.00654645019677,0.00465651945552
0.4,-0.061294127634,0.0239582638329,0.4,-0.0517726430262,0.0210958675227,0.4,-0.110091736249,0.00313001625327,0.4,0.0845036054234,0.0241367916693,0.4,-0.0321345810225,0.0116338921936,0.4,-0.158889344864,0.045405407912,0.4,-0.489165842198,0.13130110093,0.4,-0.0422511584184,0.0153710749022,0.4,1.17352340744,-0.30211092749,0.2,-0.149367860256,0.0226342682854,0.2,-0.965835165378,0.238736263316,0.2,-0.75219685449,0.173201670039,0.2,0.00654645019677,0.00459105495356
0.42,-0.061294127634,0.0251841463856,0.42,-0.0517726430262,0.0221313203832,0.42,-0.120208313645,0.00543301675221,0.42,0.0553440588119,0.0227383150269,0.42,-0.0321345810225,0.0122765838141,0.42,-0.149367860256,0.0484879799632,0.42,-0.508803904202,0.141280798394,0.42,-0.0321345810225,0.0161149322966,0.42,1.20268295406,-0.325872991105,0.21,-0.149367860256,0.024127946888,0.21,-0.95631368077,0.248347007547,0.21,-0.712920730482,0.180527257963,0.21,0.00654645019677,0.00452559045159
0.44,-0.061294127634,0.0264100289383,0.44,-0.0517726430262,0.0231667732437,0.44,-0.0910487670335,0.007545587559,0.44,0.00654645019677,0.0221194099369,0.44,-0.0321345810225,0.0129192754345,0.44,-0.139251282861,0.0513741713944,0.44,-0.557601512817,0.151944852565,0.44,-0.0321345810225,0.0167576239171,0.44,1.19256637666,-0.349825484412,0.22,-0.149367860256,0.0256216254905,0.22,-0.927154134159,0.257764346621,0.22,-0.625442090648,0.187219072069,0.22,0.0160679348046,0.00441251852658
0.46,-0.0517726430262,0.0275406966449,0.46,-0.0517726430262,0.0242022261042,0.46,-0.139251282861,0.00984858805794,0.46,-0.0517726430262,0.0225716718652,0.46,-0.0321345810225,0.013561967055,0.46,-0.158889344864,0.0543555776717,0.46,-0.567122997425,0.163192097667,0.46,-0.0714107050298,0.0177930767776,0.46,1.21220443866,-0.373873192566,0.23,-0.149367860256,0.0271153040931,0.23,-0.907516072155,0.266937697653,0.23,-0.567122997425,0.193181897509,0.23,0.0357059968082,0.00415364886852
0.48,-0.061294127634,0.0286713643515,0.48,-0.0517726430262,0.0252376789648,0.48,-0.226729922695,0.0135084001135,0.48,-0.0910487670335,0.0239998859657,0.48,-0.0226130964147,0.0141094438294,0.48,-0.168410829472,0.057628579415,0.48,-0.577239574821,0.17463572339,0.48,-0.120208313645,0.0197092669643,0.48,1.27052353189,-0.398700472271,0.24,-0.158889344864,0.0286565901187,0.24,-0.897994587547,0.275965250951,0.24,-0.460006295587,0.198317543974,0.24,0.0452274814161,0.0037489814774
0.5,-0.061294127634,0.0298972469041,0.5,-0.0517726430262,0.0262731318253,0.5,-0.333846624533,0.0191141655858,0.5,-0.0809321896377,0.0257196955325,0.5,-0.0321345810225,0.0146569206037,0.5,-0.188048891476,0.0611931766245,0.5,-0.586761059429,0.186275729732,0.5,-0.168410829472,0.0225954583955,0.5,1.28064010928,-0.424212108683,0.25,-0.178527406868,0.0303436738774,0.25,-0.887878010151,0.28489461394,0.25,-0.295165593314,0.202093403419,0.25,0.0452274814161,0.00329670666323
0.52,-0.061294127634,0.0311231294568,0.52,-0.061294127634,0.0274037995319,0.52,-0.440963326371,0.0268622650948,0.52,-0.0422511584184,0.026951529013,0.52,-0.0321345810225,0.0152996122242,0.52,-0.207686953479,0.0651505350741,0.52,-0.586761059429,0.198010950921,0.52,-0.197570376084,0.0262552704511,0.52,1.32884262511,-0.450306936027,0.26,-0.188048891476,0.0321765553691,0.26,-0.868835040936,0.293678179195,0.26,-0.120208313645,0.204170272954,0.26,0.0553440588119,0.00279384896209
0.54,-0.061294127634,0.0323490120095,0.54,-0.0517726430262,0.0285344672385,0.54,-0.460006295587,0.0358719613144,0.54,-0.00297503441107,0.0274037909413,0.54,-0.0321345810225,0.0159423038446,0.54,-0.217208438087,0.0693994889897,0.54,-0.577239574821,0.209650957263,0.54,-0.226729922695,0.0304982734389,0.54,1.39727829573,-0.477568145235,0.27,-0.197570376084,0.0341046517069,0.27,-0.839675494324,0.302220731872,0.27,0.0648655434197,0.204446986805,0.27,0.0553440588119,0.00224040837398
0.56,-0.061294127634,0.0335748945622,0.56,-0.0517726430262,0.029569920099,0.56,-0.548080028209,0.0459528245524,0.56,0.0452274814161,0.0269812664713,0.56,-0.0422511584184,0.016686161239,0.56,-0.226729922695,0.0738388725976,0.56,-0.577239574821,0.221195748759,0.56,-0.236846500091,0.0351340376667,0.56,1.41632126494,-0.505704140842,0.28,-0.217208438087,0.0361785457777,0.28,-0.839675494324,0.310617486815,0.28,0.259460885092,0.202825354662,0.28,0.0648655434197,0.00163936036282
0.58,-0.061294127634,0.0348007771149,0.58,-0.0517726430262,0.0306053729595,0.58,-0.712920730482,0.0585628321393,0.58,0.0845036054234,0.0256839556029,0.58,-0.0422511584184,0.0175311844074,0.58,-0.236846500091,0.0784746368254,0.58,-0.567122997425,0.232639374482,0.58,-0.236846500091,0.0398709676685,0.58,1.48475693556,-0.534714922847,0.29,-0.226729922695,0.0383982375816,0.29,-0.839675494324,0.319014241758,0.29,0.40525861815,0.199501757146,0.29,0.0648655434197,0.000990704928621
0.6,-0.061294127634,0.0360266596676,0.6,-0.0422511584184,0.031545610974,0.6,-0.965835165378,0.0753503910979,0.6,0.0845036054234,0.0239938834944,0.6,-0.0321345810225,0.0182750418018,0.6,-0.226729922695,0.0831104010533,0.6,-0.577239574821,0.244083000204,0.6,-0.217208438087,0.0444115170503,0.6,1.42643784234,-0.563826870626,0.3,-0.246367984699,0.0407637271186,0.3,-0.849196978932,0.327458604124,0.3,0.512375319988,0.194913587455,0.3,0.0743870280276,0.000294442071384
0.62,-0.061294127634,0.0372525422202,0.62,-0.0422511584184,0.0323906341424,0.62,-1.33538778672,0.0983626206189,0.62,0.0452274814161,0.022696572626,0.62,-0.0226130964147,0.0188225185762,0.62,-0.226729922695,0.0876449995072,0.62,-0.577239574821,0.255627791701,0.62,-0.207686953479,0.048660470966,0.62,1.36811874912,-0.59177243654,0.31,-0.255889469307,0.0432750143886,0.31,-0.820037432321,0.335804776181,0.31,0.589737382426,0.189403023943,0.31,0.0648655434197,-0.000401820785852
0.64,-0.061294127634,0.0384784247729,0.64,-0.0517726430262,0.0333308721568,0.64,-1.69541892345,0.128670687721,0.64,-0.0130916118069,0.0223752139299,0.64,-0.0226130964147,0.0192747805045,0.64,-0.226729922695,0.0921795979611,0.64,-0.596282544037,0.267363012889,0.64,-0.197570376084,0.0527130442616,0.64,1.38716171833,-0.619325241215,0.32,-0.266006046702,0.0458844919687,0.32,-0.839675494324,0.344103340814,0.32,0.648056475649,0.183214054653,0.32,0.0845036054234,-0.00114866653007
0.66,-0.0517726430262,0.0396090924795,0.66,-0.0422511584184,0.0342711101712,0.66,-1.93821678095,0.165007044765,0.66,-0.0321345810225,0.0228274758582,0.66,-0.0321345810225,0.0198222572789,0.66,-0.226729922695,0.096714196415,0.66,-0.625442090648,0.279580259236,0.66,-0.217208438087,0.0568608324033,0.66,1.38716171833,-0.647068475581,0.33,-0.285049015918,0.0486397672818,0.33,-0.820037432321,0.352401905447,0.33,0.696854084264,0.176489501853,0.33,0.0845036054234,-0.0019937025843
0.68,-0.061294127634,0.0407397601861,0.68,-0.0517726430262,0.0352113481857,0.68,-2.23992882446,0.206788500819,0.68,-0.0422511584184,0.0235713332526,0.68,-0.0321345810225,0.0204649488993,0.68,-0.207686953479,0.101058365177,0.68,-0.61592060604,0.291993886203,0.68,-0.226729922695,0.0613002160112,0.68,1.41632126494,-0.675103305414,0.34,-0.295165593314,0.0515408403279,0.34,-0.829558916928,0.360649887193,0.34,0.726013630876,0.169375163278,0.34,0.113663152035,-0.00298453637159
0.7,-0.061294127634,0.0419656427388,0.7,-0.061294127634,0.0363420158923,0.7,-2.35656701091,0.252753459173,0.7,-0.0321345810225,0.024315190647,0.7,-0.061294127634,0.0213992359859,0.7,-0.197570376084,0.105110938472,0.7,-0.606399121432,0.304217083478,0.7,-0.226729922695,0.0658348144651,0.7,1.41632126494,-0.703429730713,0.35,-0.31420856253,0.0545877111072,0.35,-0.829558916928,0.368945476363,0.35,0.755173177487,0.161969229236,0.35,0.123184636643,-0.00416877531498
0.72,-0.0517726430262,0.0430963104454,0.72,-0.061294127634,0.037567898445,0.72,-2.38572655752,0.300176394857,0.72,0.00654645019677,0.0245710719553,0.72,-0.100570251641,0.0230178797786,0.72,-0.188048891476,0.108967131148,0.72,-0.577239574821,0.31605347044,0.72,-0.226729922695,0.070369412919,0.72,1.37764023372,-0.7313693457,0.36,-0.333846624533,0.0578279870425,0.36,-0.810515947713,0.377145850686,0.36,0.852768394718,0.153929521375,0.36,0.142822698646,-0.00549881199143
0.74,-0.061294127634,0.044226978152,0.74,-0.061294127634,0.0387937809977,0.74,-2.36608849552,0.347694545387,0.74,0.0357059968082,0.0241485474852,0.74,-0.100570251641,0.0250292848115,0.74,-0.168410829472,0.112531728357,0.74,-0.557601512817,0.327401881317,0.74,-0.226729922695,0.0749040113729,0.74,1.35800217172,-0.758725769754,0.37,-0.353484686537,0.0612646435978,0.37,-0.800399370317,0.385200427276,0.37,0.900970910545,0.145160824849,0.37,0.171982245258,-0.00707283671095
0.76,-0.061294127634,0.0454528607047,0.76,-0.061294127634,0.0400196635503,0.76,-2.42440758874,0.39559950623,0.76,0.0845036054234,0.0229464514629,0.76,-0.110091736249,0.0271359046904,0.76,-0.149367860256,0.115709515255,0.76,-0.528441966206,0.338262316107,0.76,-0.217208438087,0.0793433949807,0.76,1.3193211405,-0.785499002876,0.38,-0.363006171145,0.0648470978862,0.38,-0.800399370317,0.393204420979,0.38,0.911087487941,0.136100532856,0.38,0.201141791869,-0.00893845689658
0.78,-0.061294127634,0.0466787432574,0.78,-0.0517726430262,0.0411503312569,0.78,-2.48272668196,0.444670848937,0.78,0.142822698646,0.0206731884222,0.78,-0.139251282861,0.0296293348815,0.78,-0.129729798253,0.11850049184,0.78,-0.499282419594,0.348539559965,0.78,-0.207686953479,0.0835923488963,0.78,1.37764023372,-0.812468616619,0.39,-0.372527655752,0.0685247670207,0.39,-0.790877885709,0.401160807259,0.39,0.930130457156,0.126894443131,0.39,0.220184761085,-0.0110450896614
0.8,-0.061294127634,0.04790462581,0.8,-0.0517726430262,0.0421857841175,0.8,-2.58032189919,0.495301334748,0.8,0.230301338481,0.016941948051,0.8,-0.188048891476,0.0329023366248,0.8,-0.120208313645,0.120999872959,0.8,-0.470122872983,0.358233612891,0.8,-0.197570376084,0.087644922192,0.8,1.30979965589,-0.839343015515,0.4,-0.382644233148,0.0723006264652,0.4,-0.781356401101,0.409021978693,0.4,0.94976851916,0.117494948249,0.4,0.249344307696,-0.0133927350053
0.82,-0.061294127634,0.0491305083627,0.82,-0.061294127634,0.0433164518241,0.82,-2.6094814458,0.547199368198,0.82,0.317779978315,0.011461134883,0.82,-0.226729922695,0.0370501247665,0.82,-0.100570251641,0.123207658612,0.82,-0.41180377976,0.367052879418,0.82,-0.207686953479,0.0916974954876,0.82,1.26100204728,-0.865051032547,0.41,-0.382644233148,0.0761270687967,0.41,-0.771239823705,0.416784959817,0.41,0.969406581164,0.107899072747,0.41,0.307663400919,-0.0161777735483
0.84,-0.061294127634,0.0503563909154,0.84,-0.061294127634,0.0445423343767,0.84,-2.67732202364,0.600067402893,0.84,0.385620556146,0.00442712953838,0.84,-0.27552753131,0.0420726993066,0.84,-0.0422511584184,0.124635872712,0.84,-0.41180377976,0.375288955013,0.84,-0.226729922695,0.0960416642494,0.84,1.23184250067,-0.889979478026,0.42,-0.392165717756,0.0800011185512,0.42,-0.771239823705,0.424497358054,0.42,0.978928065771,0.0981573995128,0.42,0.356461009535,-0.0194983956006
0.86,-0.061294127634,0.0515822734681,0.86,-0.0517726430262,0.0456730020833,0.86,-2.65768396163,0.653417462745,0.86,0.454056226765,-0.00396963829073,0.86,-0.343368109141,0.0482616557111,0.86,0.0160679348046,0.124897704948,0.86,-0.382644233148,0.383233435142,0.86,-0.246367984699,0.100772643323,0.86,1.21220443866,-0.914419947419,0.43,-0.41180377976,0.0840209660388,0.43,-0.781356401101,0.432260339178,0.43,0.978928065771,0.0883681188551,0.43,0.36657758693,-0.0231135885829
0.88,-0.061294127634,0.0528081560208,0.88,-0.061294127634,0.04680366979,0.88,-2.68743860103,0.706868688372,0.88,0.512375319988,-0.0136339537583,0.88,-0.392165717756,0.0556169939801,0.88,0.0357059968082,0.124379965632,0.88,-0.343368109141,0.390493558565,0.88,-0.266006046702,0.105896383637,0.88,1.22232101606,-0.938765201967,0.44,-0.440963326371,0.0882848015695,0.44,-0.742080277094,0.439877522569,0.44,0.969406581164,0.0786264456204,0.44,0.376099071538,-0.0268269718753
0.9,-0.061294127634,0.0540340385734,0.9,-0.061294127634,0.0480295523426,0.9,-2.58032189919,0.759546293374,0.9,0.531418289203,-0.0240718898502,0.9,-0.41180377976,0.0636566889552,0.9,0.0553440588119,0.123469465076,0.9,-0.295165593314,0.39687889559,0.9,-0.285049015918,0.111406934264,0.9,1.16340683005,-0.962622480428,0.45,-0.450484810979,0.0927420422562,0.45,-0.75219685449,0.447348908227,0.45,0.969406581164,0.0689323798088,0.45,0.395737133542,-0.0306861529007
0.92,-0.061294127634,0.0552599211261,0.92,-0.061294127634,0.0492554348953,0.92,-2.56068383719,0.810956350738,0.92,0.551056351207,-0.0348966362543,0.92,-0.450484810979,0.0722795748626,0.92,0.0553440588119,0.1223625839,0.92,-0.266006046702,0.40249061199,0.92,-0.304687077922,0.117304295202,0.92,1.10508773683,-0.985307426096,0.46,-0.450484810979,0.097246890366,0.46,-0.723037307878,0.454725079039,0.46,0.959290003768,0.0592888968841,0.46,0.40525861815,-0.0346911316591
0.94,-0.061294127634,0.0564858036788,0.94,-0.061294127634,0.050481317448,0.94,-2.58032189919,0.862366408102,0.94,0.541534866599,-0.0458225484323,0.94,-0.460006295587,0.0813844859283,0.94,0.0743870280276,0.121065273031,0.94,-0.246367984699,0.407614352304,0.94,-0.333846624533,0.123689632226,0.94,1.07592819021,-1.00711758537,0.47,-0.460006295587,0.101799345899,0.47,-0.683761183871,0.461759071498,0.47,0.959290003768,0.0496959968464,0.47,0.434418164761,-0.0388895155737
0.96,-0.061294127634,0.0577116862315,0.96,-0.0422511584184,0.0515167703085,0.96,-2.61900293041,0.914359656398,0.96,0.551056351207,-0.0567484606104,0.96,-0.460006295587,0.09058461184,0.96,0.0845036054234,0.119476366697,0.96,-0.217208438087,0.412250116532,0.96,-0.353484686537,0.130562945337,0.96,1.01760909699,-1.02805295824,0.48,-0.470122872983,0.106449991742,0.48,-0.683761183871,0.468596683337,0.48,0.969406581164,0.0400525139218,0.48,0.443939649369,-0.0432813046443
0.98,-0.061294127634,0.0589375687842,0.98,-0.0517726430262,0.052457008323,0.98,-2.53152429058,0.965864928608,0.98,0.551056351207,-0.0677695876345,0.98,-0.470122872983,0.0998859035257,0.98,0.0845036054234,0.117786294588,0.98,-0.149367860256,0.415915879515,0.98,-0.382644233148,0.137924234534,0.98,0.978928065771,-1.04801832987,0.49,-0.479644357591,0.111198827895,0.49,-0.654601637259,0.475288497442,0.49,0.94976851916,0.0304566384201,0.49,0.463577711373,-0.047818891448
1,-0.061294127634,0.0601634513368,1,-0.0517726430262,0.0534924611835,1,-2.53152429058,1.01649541442,1,0.551056351207,-0.0787907146587,1,-0.479644357591,0.109383575831,1,0.0940250900312,0.116001007634,1,-0.0910487670335,0.418320045788,1,-0.392165717756,0.145672334043,1,0.920608972549,-1.06701370025,0.5,-0.51832538881,0.116188676627,0.5,-0.645080152652,0.481786906392,0.5,0.969406581164,0.0208607629185,0.5,0.454056226765,-0.0524070611387
1.02,-0.0517726430262,0.0612941190435,1.02,-0.0517726430262,0.054527914044,1.02,-2.3470455263,1.06528111259,1.02,0.560577835815,-0.0899070565289,1.02,-0.430846748975,0.118488486897,1.02,0.0845036054234,0.114215720679,1.02,-0.0422511584184,0.419653045043,1.02,-0.401687202364,0.153610863244,1.02,0.900970910545,-1.08522949908,0.51,-0.537963450814,0.121470120825,0.51,-0.625442090648,0.488139517608,0.51,0.978928065771,0.0111190896839,0.51,0.443939649369,-0.0568970405194
1.04,-0.061294127634,0.0624247867501,1.04,-0.061294127634,0.0556585817506,1.04,-2.25956688647,1.11134723672,1.04,0.589737382426,-0.101410208711,1.04,-0.41180377976,0.126914992184,1.04,0.0845036054234,0.112525648571,1.04,0.00654645019677,0.420010092125,1.04,-0.430846748975,0.161936202758,1.04,0.900970910545,-1.10324891729,0.52,-0.557601512817,0.126947945643,0.52,-0.61592060604,0.494346331092,0.52,0.998566127775,0.00123161871612,0.52,0.443939649369,-0.0613364370131
1.06,-0.0517726430262,0.0635554544567,1.06,-0.0517726430262,0.0567892494572,1.06,-2.20065270046,1.15594943259,1.06,0.599853959822,-0.113306122134,1.06,-0.372527655752,0.13475830654,1.06,0.0648655434197,0.111031957082,1.06,0.0452274814161,0.419492352809,1.06,-0.450484810979,0.170749518357,1.06,0.881927941329,-1.12107790581,0.53,-0.567122997425,0.132571568194,0.53,-0.606399121432,0.500457929729,0.53,0.988449550379,-0.00870345967465,0.53,0.434418164761,-0.0657282260837
1.08,-0.0517726430262,0.0645909073172,1.08,-0.0422511584184,0.0577294874717,1.08,-2.06497154479,1.19860567504,1.08,0.589737382426,-0.125202035556,1.08,-0.343368109141,0.141917264189,1.08,0.0553440588119,0.10982986106,1.08,0.0845036054234,0.41819504194,1.08,-0.460006295587,0.179854429423,1.08,0.862289879326,-1.13852008402,0.54,-0.577239574821,0.138293381055,0.54,-0.567122997425,0.506325540323,0.54,0.988449550379,-0.0185879551784,0.54,0.434418164761,-0.0700724077314
1.1,-0.061294127634,0.0657215750238,1.1,-0.0517726430262,0.0586697254861,1.1,-2.01617393618,1.23941712985,1.1,0.580215897819,-0.136901568359,1.1,-0.41180377976,0.149468983078,1.1,0.0553440588119,0.108722979884,1.1,0.123184636643,0.41611815952,1.1,-0.479644357591,0.189250935955,1.1,0.774811239491,-1.1548910952,0.55,-0.596282544037,0.14416099165,0.55,-0.528441966206,0.511803365142,0.55,0.969406581164,-0.0283772358362,0.55,0.443939649369,-0.074464196802
1.12,-0.061294127634,0.0669474575765,1.12,-0.0517726430262,0.0597051783466,1.12,-1.94833335835,1.27906220279,1.12,0.580215897819,-0.148505886315,1.12,-0.440963326371,0.157996654139,1.12,0.0553440588119,0.107616098708,1.12,0.132706121251,0.413559251941,1.12,-0.489165842198,0.198939037953,1.12,0.755173177487,-1.17019093937,0.56,-0.635558668044,0.15032019771,0.56,-0.489165842198,0.516891404184,0.56,0.959290003768,-0.0380207187608,0.56,0.443939649369,-0.0789035932957
1.14,-0.061294127634,0.0681733401291,1.14,-0.0517726430262,0.0607406312072,1.14,-1.75373801668,1.31608291654,1.14,0.551056351207,-0.159818608805,1.14,-0.363006171145,0.166036349114,1.14,0.0648655434197,0.106414002685,1.14,0.161865667862,0.41061353405,1.14,-0.489165842198,0.208722354796,1.14,0.726013630876,-1.18500280746,0.57,-0.664718214655,0.156821582123,0.57,-0.392165717756,0.521298061983,0.57,0.959290003768,-0.0476136187985,0.57,0.443939649369,-0.0833429897894
1.16,-0.061294127634,0.0693992226818,1.16,-0.0422511584184,0.0616808692216,1.16,-1.51034506639,1.34872374737,1.16,0.551056351207,-0.17083973583,1.16,-0.333846624533,0.173004877071,1.16,0.0648655434197,0.105116691817,1.16,0.191025214473,0.407084625226,1.16,-0.470122872983,0.218315241948,1.16,0.580215897819,-1.19806510275,0.58,-0.703399245875,0.163662169426,0.58,-0.363006171145,0.525073921428,0.58,0.94976851916,-0.0571589114131,0.58,0.47309919598,-0.0879281840161
1.18,-0.061294127634,0.0706251052345,1.18,-0.0517726430262,0.062621107236,1.18,-1.34490927133,1.37727629075,1.18,0.580215897819,-0.18215245832,1.18,-0.304687077922,0.179390214095,1.18,0.0743870280276,0.103724166102,1.18,0.191025214473,0.403264120937,1.18,-0.460006295587,0.227616533634,1.18,0.60937544443,-1.20996101617,0.59,-0.781356401101,0.171085947661,0.59,-0.31420856253,0.528459995096,0.59,0.94976851916,-0.0666565966047,0.59,0.483215773376,-0.0927097588629
1.2,-0.061294127634,0.0718509877872,1.2,-0.061294127634,0.0637517749426,1.2,-1.11163289844,1.40184171245,1.2,0.589737382426,-0.193851991122,1.2,-0.353484686537,0.18597193174,1.2,0.0940250900312,0.102040044922,1.2,0.181503729866,0.399538831494,1.2,-0.460006295587,0.236816659546,1.2,0.658173053045,-1.22263650114,0.6,-0.839675494324,0.179191107138,0.6,-0.266006046702,0.531361068142,0.6,0.94976851916,-0.0761542817963,0.6,0.47309919598,-0.0974913337097
1.22,-0.061294127634,0.0730768703399,1.22,-0.0422511584184,0.0647872278032,1.22,-0.839675494324,1.42135479638,1.22,0.580215897819,-0.205551523925,1.22,-0.372527655752,0.193232055163,1.22,0.103546574639,0.100064328275,1.22,0.181503729866,0.395908756896,1.22,-0.479644357591,0.246213166078,1.22,0.629013506434,-1.23550836674,0.61,-0.897994587547,0.187879457547,0.61,-0.207686953479,0.533729533143,0.61,0.94976851916,-0.0856519669879,0.61,0.483215773376,-0.102272908556
